fpr,tpr
0.09227829605484995,0.9083683964469378
0.09265763740586715,0.9083683964469378
0.09282623356187479,0.908835904628331
0.09336012138923233,0.908835904628331
0.09350061818590537,0.908835904628331
0.09498988423063955,0.908835904628331
0.09504608294930876,0.908835904628331
0.09535517590198943,0.9097709209911173
0.09549567269866246,0.9097709209911173
0.0956221198156682,0.9097709209911173
0.09566426885467011,0.9097709209911173
0.09638080251770259,0.9102384291725105
0.09645105091603912,0.9102384291725105
0.09670394515005058,0.9102384291725105
0.09687254130605823,0.9102384291725105
0.09697088906372935,0.9102384291725105
0.0971675845790716,0.9107059373539037
0.09743452849275036,0.9107059373539037
0.09749072721141958,0.9107059373539037
0.09777172080476565,0.9107059373539037
0.09802461503877712,0.9107059373539037
0.099499831403844,0.9116409537166901
0.09973867595818815,0.9121084618980833
0.10000561987186692,0.9125759700794764
0.10037091154321681,0.9125759700794764
0.10051140833988985,0.9130434782608695
0.10052545801955716,0.9130434782608695
0.1006940541755648,0.9135109864422627
0.10094694840957626,0.9135109864422627
0.10094694840957626,0.9139784946236559
0.1011014948859166,0.9139784946236559
0.10163538271327413,0.9144460028050491
0.10166348207260874,0.9144460028050491
0.1018742272676183,0.9149135109864422
0.1018882769472856,0.9149135109864422
0.10339159267168709,0.916783543712015
0.10406597729571766,0.916783543712015
0.10409407665505227,0.916783543712015
0.10413622569405417,0.9172510518934082
0.10419242441272339,0.9172510518934082
0.10481061031808475,0.9177185600748013
0.10488085871642126,0.9177185600748013
0.10548499494211531,0.9177185600748013
0.10606103180847477,0.9181860682561945
0.10731145329886478,0.9200561009817672
0.10783129144655502,0.9205236091631603
0.10818253343823761,0.9209911173445535
0.10873047094526245,0.9214586255259467
0.1089552658199393,0.9219261337073399
0.10923625941328538,0.9219261337073399
0.10975609756097561,0.9223936418887331
0.10995279307631786,0.9223936418887331
0.11007924019332359,0.9223936418887331
0.11079577385635607,0.9242636746143057
0.11082387321569068,0.9242636746143057
0.11088007193435989,0.9242636746143057
0.11100651905136563,0.9242636746143057
0.11148420816005396,0.9242636746143057
0.11148420816005396,0.9247311827956989
0.1116949533550635,0.9247311827956989
0.11189164887040576,0.9251986909770921
0.11260818253343824,0.9256661991584852
0.11274867933011128,0.9256661991584852
0.1132263684387996,0.9256661991584852
0.11325446779813421,0.9256661991584852
0.11544621782623356,0.927536231884058
0.11546026750590087,0.927536231884058
0.11579745981791616,0.927536231884058
0.11605035405192761,0.927536231884058
0.11664044059795436,0.9284712482468443
0.11894458806339216,0.9294062646096307
0.11967517140609193,0.9294062646096307
0.11967517140609193,0.9298737727910238
0.12037765538945712,0.930341280972417
0.12077104642014162,0.930341280972417
0.12102394065415309,0.930341280972417
0.12161402720017983,0.930341280972417
0.121852871754524,0.930341280972417
0.1218669214341913,0.930341280972417
0.12217601438687198,0.9308087891538102
0.12280824997190064,0.9308087891538102
0.12338428683826008,0.9317438055165965
0.1246347083286501,0.9322113136979897
0.12700910419242442,0.9340813464235624
0.12726199842643587,0.9340813464235624
0.12758514105878385,0.9340813464235624
0.12759919073845116,0.9340813464235624
0.12821737664381253,0.9340813464235624
0.12823142632347984,0.9340813464235624
0.12876531415083736,0.9340813464235624
0.1301000337192312,0.9340813464235624
0.1324322805440036,0.9354838709677419
0.1340339440260762,0.9359513791491351
0.135228166797797,0.9359513791491351
0.13569180622681803,0.9359513791491351
0.13609924693716982,0.9359513791491351
0.13625379341351018,0.9359513791491351
0.13699842643587726,0.938288920056101
0.1371810722715522,0.938288920056101
0.13734966842755986,0.938288920056101
0.13761661234123862,0.938288920056101
0.13802405305159043,0.938288920056101
0.13813645048892886,0.938288920056101
0.1383331460042711,0.938288920056101
0.13858604023828255,0.938288920056101
0.1387686860739575,0.9387564282374942
0.13890918287063056,0.9387564282374942
0.1390777790266382,0.9387564282374942
0.13971001461166685,0.9387564282374942
0.1402579521186917,0.9387564282374942
0.14098853546139148,0.9387564282374942
0.14129762841407215,0.9396914446002805
0.14174721816342586,0.9406264609630669
0.1426042486231314,0.9406264609630669
0.1426604473418006,0.94109396914446
0.14514724064291334,0.9438990182328191
0.14624311565696302,0.9438990182328191
0.14635551309430145,0.9438990182328191
0.1466224570079802,0.9443665264142123
0.14663650668764752,0.9443665264142123
0.14718444419467236,0.9443665264142123
0.14752163650668765,0.9443665264142123
0.1477885804203664,0.9443665264142123
0.14780263010003372,0.9443665264142123
0.14792907721703946,0.9443665264142123
0.14861751152073732,0.9443665264142123
0.14901090255142183,0.9443665264142123
0.14961503877711588,0.9443665264142123
0.15000842980780038,0.9443665264142123
0.1500224794874677,0.9443665264142123
0.1505142182758233,0.9443665264142123
0.15052826795549062,0.9443665264142123
0.15109025514218274,0.9443665264142123
0.15144149713386534,0.9443665264142123
0.1535770484432955,0.9448340345956054
0.15423738338765877,0.9448340345956054
0.15449027762167022,0.9448340345956054
0.15492581769135663,0.9448340345956054
0.1555018545577161,0.9448340345956054
0.15568450039339102,0.9448340345956054
0.15613409014274474,0.9453015427769986
0.1563448353377543,0.9453015427769986
0.15661177925143308,0.946236559139785
0.157117567719456,0.9467040673211781
0.15759525682814432,0.9467040673211781
0.15821344273350568,0.9467040673211781
0.1583398898505114,0.9471715755025713
0.15887377767786895,0.9476390836839644
0.15928121838822074,0.9476390836839644
0.15963246037990333,0.9476390836839644
0.16005395076992246,0.9476390836839644
0.1606018882769473,0.9481065918653576
0.16091098122962796,0.9481065918653576
0.16159941553332585,0.949041608228144
0.1618804091266719,0.949041608228144
0.1621473530403507,0.949041608228144
0.16238619759469483,0.949041608228144
0.16272338990671012,0.9495091164095372
0.16467629538046533,0.9495091164095372
0.16515398448915364,0.9499766245909304
0.16549117680116893,0.9499766245909304
0.16622176014386872,0.9499766245909304
0.16643250533887827,0.9499766245909304
0.16665730021355513,0.9499766245909304
0.16682589636956277,0.9499766245909304
0.1681887152972912,0.9509116409537167
0.17002922333370799,0.9513791491351099
0.17066145891873666,0.9518466573165031
0.1709143531527481,0.9527816736792893
0.1712093964257615,0.9532491818606825
0.17142014162077104,0.9541841982234689
0.1731904012588513,0.9541841982234689
0.17342924581319547,0.9541841982234689
0.17394908396088568,0.9541841982234689
0.17581769135663708,0.9541841982234689
0.17723670900303473,0.9565217391304348
0.17758795099471733,0.9565217391304348
0.17803754074407105,0.9565217391304348
0.17975160166348209,0.9574567554932212
0.179934247499157,0.9574567554932212
0.1803135888501742,0.9574567554932212
0.18081937731819714,0.9574567554932212
0.18201360008991796,0.9583917718560074
0.18393840620433854,0.9583917718560074
0.18428964819602114,0.9583917718560074
0.18625660334944363,0.9583917718560074
0.18815331010452963,0.9583917718560074
0.18837810497920648,0.9583917718560074
0.18943183095425425,0.9593267882187938
0.19117399123299988,0.959794296400187
0.1931268967067551,0.959794296400187
0.1951360008991795,0.9602618045815802
0.19651286950657526,0.9625993454885461
0.19845172530066316,0.9625993454885461
0.19876081825334382,0.9625993454885461
0.2005872766100933,0.9630668536699393
0.20095256828144317,0.9630668536699393
0.2014583567494661,0.9630668536699393
0.20317241766887714,0.9630668536699393
0.20365010677756548,0.9630668536699393
0.20523772057997078,0.9630668536699393
0.20596830392267057,0.9630668536699393
0.20634764527368776,0.9630668536699393
0.20816005395076992,0.9630668536699393
0.20980386647184443,0.9635343618513323
0.21011295942452513,0.9635343618513323
0.2104642014162077,0.9635343618513323
0.21101213892323256,0.9635343618513323
0.21150387771158818,0.9635343618513323
0.21200966617961112,0.9640018700327255
0.2124171068899629,0.9644693782141187
0.21283859727998203,0.9644693782141187
0.21335843542767224,0.9644693782141187
0.21385017421602787,0.9644693782141187
0.21438406204338542,0.9649368863955119
0.21488985051140835,0.9649368863955119
0.21539563897943126,0.9654043945769051
0.2158733280881196,0.9654043945769051
0.21637911655614253,0.9654043945769051
0.2166601101494886,0.9658719027582983
0.21722209733618073,0.9663394109396914
0.21779813420254018,0.9663394109396914
0.2182898729908958,0.9668069191210846
0.218669214341913,0.9668069191210846
0.22072046757333932,0.9672744273024778
0.2214089018770372,0.9672744273024778
0.22195683938406205,0.9682094436652642
0.22243452849275036,0.9682094436652642
0.22296841632010792,0.9682094436652642
0.22353040350680004,0.9682094436652642
0.22396594357648644,0.9696119682094436
0.22442958300550747,0.9696119682094436
0.22486512307519388,0.9696119682094436
0.2252725637855457,0.9696119682094436
0.22586265033157243,0.9696119682094436
0.22636843879959537,0.9700794763908368
0.22818084747667752,0.9710144927536232
0.22992300775542318,0.9710144927536232
0.2304147465437788,0.9710144927536232
0.23096268405080364,0.9710144927536232
0.23250814881420703,0.9710144927536232
0.2330841856805665,0.9710144927536232
0.23486849499831403,0.9714820009350164
0.23531808474766774,0.9714820009350164
0.2370602450264134,0.9714820009350164
0.2375238844554344,0.9719495091164095
0.23802967292345734,0.9724170172978027
0.2386197594694841,0.9724170172978027
0.23925199505451275,0.9733520336605891
0.2398139822412049,0.9738195418419823
0.24046026750590085,0.9738195418419823
0.2409941553332584,0.9738195418419823
0.2417106889962909,0.9738195418419823
0.2421743284253119,0.9738195418419823
0.24284871304934247,0.9738195418419823
0.24345284927503652,0.9738195418419823
0.24425368101607284,0.9738195418419823
0.24470327076542656,0.9738195418419823
0.24591154321681466,0.9738195418419823
0.24655782848151062,0.9738195418419823
0.2471900640665393,0.9738195418419823
0.2480189951669102,0.9738195418419823
0.24860908171293694,0.9738195418419823
0.24936776441497133,0.9738195418419823
0.2500140496796673,0.9738195418419823
0.25101157693604587,0.9738195418419823
0.2516157131617399,0.9738195418419823
0.253470270877824,0.9738195418419823
0.2552124311565696,0.9747545582047685
0.2559289648196021,0.9747545582047685
0.25719343598965944,0.9747545582047685
0.25851410587838597,0.9747545582047685
0.2610851972575025,0.9747545582047685
0.263375295043273,0.9747545582047685
0.2643728222996516,0.9747545582047685
0.2656513431493762,0.9747545582047685
0.26702821175677194,0.9747545582047685
0.26819433516915814,0.9752220663861617
0.26931830954254243,0.9752220663861617
0.2704984826345959,0.9752220663861617
0.27181915252332245,0.9752220663861617
0.27323817016972013,0.9752220663861617
0.27517702596380805,0.9752220663861617
0.2777762167022592,0.9752220663861617
0.2789844891536473,0.9752220663861617
0.2813869843767562,0.9752220663861617
0.2824126109924694,0.9752220663861617
0.28360683376419016,0.9752220663861617
0.284618410700236,0.9752220663861617
0.28577048443295494,0.9752220663861617
0.28718950207935257,0.9752220663861617
0.28855232100708106,0.9752220663861617
0.28969034506013264,0.9752220663861617
0.29081431943351693,0.9752220663861617
0.29220523772058,0.9752220663861617
0.2934978082499719,0.9752220663861617
0.29484657749803306,0.9752220663861617
0.2967854332921209,0.9752220663861617
0.2985837922895358,0.9756895745675549
0.3002838035292795,0.9756895745675549
0.30189951669101944,0.9756895745675549
0.3037540744071035,0.9756895745675549
0.3057069798808587,0.9756895745675549
0.3076317859952793,0.9756895745675549
0.3094582443520288,0.9756895745675549
0.31131280206811285,0.9756895745675549
0.313125210745195,0.9756895745675549
0.31332190626053724,0.9756895745675549
0.3135748004945487,0.9756895745675549
0.3160896931549961,0.9756895745675549
0.316131842193998,0.9761570827489481
0.3184640890187704,0.9761570827489481
0.32097898167921773,0.9761570827489481
0.3232690794649882,0.9761570827489481
0.32540463077441834,0.9761570827489481
0.3256294256490952,0.9761570827489481
0.32813026862987527,0.9761570827489481
0.32814431830954255,0.9761570827489481
0.33039226705631114,0.9761570827489481
0.33279476227942,0.9761570827489481
0.33547825109587504,0.9761570827489481
0.33789479599865124,0.9761570827489481
0.3400865460267506,0.9761570827489481
0.3401286950657525,0.9761570827489481
0.342882432280544,0.9761570827489481
0.3451163313476453,0.9761570827489481
0.34772957176576375,0.9761570827489481
0.35052545801955715,0.9761570827489481
0.35264695964931997,0.9766245909303413
0.35523210070810385,0.9766245909303413
0.3574940991345397,0.9770920991117344
